seed: 0
C: 5
samplesizes: [50, 65, 80, 94, 109, 123, 138, 152, 167, 181, 196, 210, 225, 239, 254, 268, 283, 297, 312, 326, 341, 355, 370, 384, 399, 413, 428, 442, 457, 471, 486, 500]
ratios:
(50, 1.4171882082622187)
(50, 1.6435368486834392)
(50, 1.3118490787337203)
(50, 1.5240166836153324)
(50, 1.3626018551101984)
(50, 1.2607956279864092)
(50, 1.3406956590322496)
(50, 1.4781225545018994)
(50, 1.6755941365561449)
(50, 1.513124959992208)
(50, 1.268679018348447)
(50, 1.3710990614745104)
(50, 1.5533775587560927)
(50, 1.6224710960447462)
(50, 1.5182149130816034)
(50, 1.273967417593523)
(50, 1.3642727409612265)
(50, 1.3914408885257326)
(50, 1.3349509919213989)
(50, 1.5327065131626465)
(50, 1.7386378550986472)
(50, 1.2679331056888974)
(50, 1.493491557408522)
(50, 1.51312876581678)
(50, 1.4569753250625517)
(50, 1.4426592061721815)
(50, 1.6827846063743197)
(50, 1.3199576011920733)
(50, 1.4180623714401597)
(50, 1.2463703299498288)
(50, 1.4670157630605383)
(50, 1.456487418635943)
(65, 1.422109601955223)
(65, 1.7154342138774115)
(65, 1.4644357095567713)
(65, 1.706846183080804)
(65, 1.3196938213708964)
(65, 1.3321876237995232)
(65, 1.3064112311795641)
(65, 1.2719547024886042)
(65, 1.2678425484192872)
(65, 1.534397667659412)
(65, 2.075389277276943)
(65, 1.2841435872282891)
(65, 1.2837216982232795)
(65, 1.2869353565433417)
(65, 1.3494058664097086)
(65, 1.4553127802614492)
(65, 2.005059601964314)
(65, 1.5644370653229975)
(65, 1.2818496144134344)
(65, 1.4592169801076271)
(65, 1.3667309379299657)
(65, 1.330003298164936)
(65, 1.3120650518385621)
(65, 1.391589977730894)
(65, 1.4028710192079832)
(65, 1.5499518461928123)
(65, 1.206876720058534)
(65, 1.3630880888008703)
(65, 1.4048547857962632)
(65, 1.4624385071008632)
(65, 1.1733588470455423)
(65, 1.4785017231752224)
(80, 1.2905783813081866)
(80, 1.3414258106759902)
(80, 1.3654552580598736)
(80, 1.2408114885694022)
(80, 1.1965280695239713)
(80, 1.5483039004815973)
(80, 1.1788267149552978)
(80, 1.3921240768518706)
(80, 1.1578248358888843)
(80, 1.3515043142714884)
(80, 1.3945915273706082)
(80, 1.2502021872638212)
(80, 1.853762402601742)
(80, 1.3729087568955802)
(80, 1.1971386090084881)
(80, 1.187673248840717)
(80, 1.3845449622314707)
(80, 1.2324766044682487)
(80, 1.2757488811408302)
(80, 1.4098732709982114)
(80, 1.6054862762351845)
(80, 1.3805325524181853)
(80, 1.4549245673506421)
(80, 1.7034390206544336)
(80, 1.3925033230209858)
(80, 1.2927144419186796)
(80, 1.2649110721233587)
(80, 1.25820198565817)
(80, 1.3595206923321845)
(80, 1.3296416836822318)
(80, 1.3349002547040196)
(80, 1.2099389189682237)
(94, 1.321946450641892)
(94, 1.2155294218806836)
(94, 1.2761672212603081)
(94, 1.2808549853025317)
(94, 1.860391126294823)
(94, 1.5309941005234815)
(94, 1.1880674625709753)
(94, 1.2721674485452448)
(94, 1.1877204855953563)
(94, 1.3131310469604505)
(94, 1.228208817616465)
(94, 1.433532382435266)
(94, 1.3100275758224766)
(94, 1.2159006219047714)
(94, 1.2690278059780107)
(94, 1.429235062617488)
(94, 1.638714167151809)
(94, 1.4179283534863696)
(94, 1.2330338919652621)
(94, 1.3783969123431243)
(94, 1.313836938961928)
(94, 1.3717441354728406)
(94, 1.286207350634835)
(94, 1.2149756141635268)
(94, 1.2085198963291972)
(94, 1.1964854214127132)
(94, 1.2927303157681331)
(94, 1.186412111958069)
(94, 1.1619881752662853)
(94, 1.3454610933983953)
(94, 1.1740093597491135)
(94, 1.3819345717228164)
(109, 1.217806669341753)
(109, 1.2146008843671323)
(109, 1.244929075521827)
(109, 1.1230378795996716)
(109, 1.0928637072287553)
(109, 1.18620274450037)
(109, 1.2604483196375482)
(109, 1.3129898073647581)
(109, 1.2704051646533152)
(109, 1.3269351059955417)
(109, 1.1979887913060083)
(109, 1.1359560679243632)
(109, 1.1905989616333086)
(109, 1.1893535555752286)
(109, 1.2324532602394058)
(109, 1.2464480680493766)
(109, 1.2060271995317693)
(109, 1.2623061128989908)
(109, 1.412921772014322)
(109, 1.219261382090377)
(109, 1.373957626688885)
(109, 1.1840082801599774)
(109, 1.2859563978109816)
(109, 1.1950279427810202)
(109, 1.1784579646239668)
(109, 1.4257869987324092)
(109, 1.1854141448217133)
(109, 1.2793657308793418)
(109, 1.3182946813737706)
(109, 1.3119587114946079)
(109, 1.1647466685551873)
(109, 1.259025476074059)
(123, 1.193967748725347)
(123, 1.3169030198958551)
(123, 1.2587087499050933)
(123, 1.2730893110054784)
(123, 1.2214189937761557)
(123, 1.13037760708235)
(123, 1.256169922042577)
(123, 1.344925491842691)
(123, 1.2750784855617205)
(123, 1.3177194697161878)
(123, 1.2947157041960198)
(123, 1.231105125872071)
(123, 1.3679523557275195)
(123, 1.1151610167918822)
(123, 1.159485787692597)
(123, 1.1979226663211666)
(123, 1.151290103791196)
(123, 1.4229080281273792)
(123, 1.2369792222492337)
(123, 1.39535133027154)
(123, 1.2673644061614797)
(123, 1.2517672198170775)
(123, 1.3465250769269053)
(123, 1.1794934585194743)
(123, 1.2189739258542849)
(123, 1.265758408227116)
(123, 1.2593440617995064)
(123, 1.243091179114942)
(123, 1.348827905369501)
(123, 1.1222075255595807)
(123, 1.191543443690924)
(123, 1.3289281345099522)
(138, 1.151099785664704)
(138, 1.3005430055836296)
(138, 1.2239056838724904)
(138, 1.3732720541725705)
(138, 1.2627417490811892)
(138, 1.318314796107881)
(138, 1.2662547256727583)
(138, 1.3368581636813666)
(138, 1.2278564922792372)
(138, 1.2027180490270275)
(138, 1.146560478538876)
(138, 1.4164923792377824)
(138, 1.3008732637780922)
(138, 1.2476252491700428)
(138, 1.2529933620410116)
(138, 1.216877022752071)
(138, 1.2046887428307513)
(138, 1.1023014748362843)
(138, 1.2951075795088813)
(138, 1.2328249161559939)
(138, 1.2603582820054868)
(138, 1.2422424620505026)
(138, 1.4907830572080223)
(138, 1.2385368076802963)
(138, 1.181716112181245)
(138, 1.3418786014219588)
(138, 1.1608983473325398)
(138, 1.1105627097960367)
(138, 1.3505903534546346)
(138, 1.1274896938546195)
(138, 1.3057972335548946)
(138, 1.2191839373364268)
(152, 1.4037705249787022)
(152, 1.16224741156374)
(152, 1.2111221103727323)
(152, 1.2392755160652182)
(152, 1.2729485249749024)
(152, 1.144436043107084)
(152, 1.0984945177543792)
(152, 1.0747351457999443)
(152, 1.119587734143168)
(152, 1.2409500671966873)
(152, 1.1045250058729787)
(152, 1.1837859212927433)
(152, 1.1620860021222754)
(152, 1.218927875608714)
(152, 1.3768458316340573)
(152, 1.1901977005444666)
(152, 1.257441237212938)
(152, 1.2416177312457926)
(152, 1.163709701455986)
(152, 1.06763480736062)
(152, 1.2405594164952107)
(152, 1.1643561893307157)
(152, 1.2247703516321742)
(152, 1.3142949929845964)
(152, 1.2165735101801232)
(152, 1.2094898352236094)
(152, 1.333197571929698)
(152, 1.1931825181672484)
(152, 1.1275485933648854)
(152, 1.1794061171309715)
(152, 1.134681594685423)
(152, 1.1335563256926524)
(167, 1.1728502029898187)
(167, 1.0916809865051025)
(167, 1.2116091754966758)
(167, 1.2795716976022407)
(167, 1.2063408049033735)
(167, 1.1706443012139889)
(167, 1.1899797428947971)
(167, 1.1844924575951354)
(167, 1.188714020877605)
(167, 1.181589281326817)
(167, 1.149311782593988)
(167, 1.1630815056833168)
(167, 1.1636692500419763)
(167, 1.2461625277978832)
(167, 1.3877852325667495)
(167, 1.1722633641302576)
(167, 1.1976840265076092)
(167, 1.187191512607929)
(167, 1.1526441965984335)
(167, 1.1763018156007452)
(167, 1.2776319273612007)
(167, 1.1669791640362144)
(167, 1.465014581451935)
(167, 1.1435165354041026)
(167, 1.1155632810557634)
(167, 1.158053477568983)
(167, 1.1608479780191336)
(167, 1.241968549386218)
(167, 1.1551433474864692)
(167, 1.2635791062250676)
(167, 1.3603367873724586)
(167, 1.2175386245573887)
(181, 1.1459158441940585)
(181, 1.153656440903028)
(181, 1.342285783057229)
(181, 1.2169646490419774)
(181, 1.226694693505622)
(181, 1.1967567783192097)
(181, 1.1510578821122148)
(181, 1.224025187141531)
(181, 1.210371733427257)
(181, 1.0939224158794636)
(181, 1.2833998419026362)
(181, 1.1905121930239244)
(181, 1.235571893737557)
(181, 1.222381900583991)
(181, 1.1757245295758898)
(181, 1.1917545258213722)
(181, 1.3292586835750435)
(181, 1.1205206864646093)
(181, 1.2399044856561476)
(181, 1.1257006224888368)
(181, 1.17029427047109)
(181, 1.1388862130896036)
(181, 1.1460079119114228)
(181, 1.1450443868034792)
(181, 1.2191759032814184)
(181, 1.2831878811255952)
(181, 1.1207337807255584)
(181, 1.160164263249714)
(181, 1.1655153560379328)
(181, 1.090851691003062)
(181, 1.3380637579344334)
(181, 1.121935309283412)
(196, 1.131637383150468)
(196, 1.2635566504512539)
(196, 1.1400715736462241)
(196, 1.1544073638167285)
(196, 1.0846524536186402)
(196, 1.2285801364593818)
(196, 1.1192255761738241)
(196, 1.3172809392948677)
(196, 1.23407426300653)
(196, 1.3175230546584398)
(196, 1.1967705053304236)
(196, 1.1844272992209541)
(196, 1.1854365947966643)
(196, 1.1450311879685566)
(196, 1.1832814041969737)
(196, 1.1500988263551568)
(196, 1.1977201458041205)
(196, 1.1682083767677387)
(196, 1.1816022897349203)
(196, 1.1638716873159052)
(196, 1.2111134920720994)
(196, 1.2215260684754168)
(196, 1.087453311780093)
(196, 1.1206182574998946)
(196, 1.2677174016934378)
(196, 1.1345410114295815)
(196, 1.122205539040811)
(196, 1.1809182365168358)
(196, 1.1174736487484715)
(196, 1.1501653648133323)
(196, 1.175875160546096)
(196, 1.0972698367782971)
(210, 1.1329890925054644)
(210, 1.139787244551561)
(210, 1.1264428795492365)
(210, 1.1332166552755418)
(210, 1.152996970287722)
(210, 1.1445959302253892)
(210, 1.1195566310762088)
(210, 1.0854287125586635)
(210, 1.2192961407248204)
(210, 1.1582775634617273)
(210, 1.1360797848957325)
(210, 1.0997199513351676)
(210, 1.110958991457717)
(210, 1.100747735209433)
(210, 1.143884733037365)
(210, 1.1034339695900646)
(210, 1.1481655717945112)
(210, 1.22591116744761)
(210, 1.1060693492544011)
(210, 1.1539459379768124)
(210, 1.2070551769747548)
(210, 1.1163999599583896)
(210, 1.1514868292251321)
(210, 1.0718088847781235)
(210, 1.1837530613235032)
(210, 1.120182128340104)
(210, 1.243701458399141)
(210, 1.125114443696042)
(210, 1.1888541583738552)
(210, 1.2825880135534937)
(210, 1.2442382003729324)
(210, 1.1185245956483354)
(225, 1.0831617236020374)
(225, 1.147135568692722)
(225, 1.1629320982249998)
(225, 1.0871774152801459)
(225, 1.0897363164036198)
(225, 1.234940995980909)
(225, 1.1421631624663406)
(225, 1.144320682218626)
(225, 1.1982817105360284)
(225, 1.1910921761412825)
(225, 1.183680377859455)
(225, 1.086972683225639)
(225, 1.1477810072707038)
(225, 1.1302677657906077)
(225, 1.2099059959845704)
(225, 1.1393573289906422)
(225, 1.113234259102093)
(225, 1.113070422133678)
(225, 1.1559957609079807)
(225, 1.103283877510344)
(225, 1.1383227890728251)
(225, 1.2889364741732945)
(225, 1.1597315024702894)
(225, 1.1287897501810893)
(225, 1.178620900258518)
(225, 1.2700146846154892)
(225, 1.1057178415800035)
(225, 1.0668924573040428)
(225, 1.0905150426293735)
(225, 1.1999185374253378)
(225, 1.1005042330458656)
