[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]
[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 2.401006361934558, 100.0, 100.0, 3.3937684273319526, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 1.5230749404233654]
[1.3377181275448788, 1.6832810907666786, 100.0, 100.0, 2.128908435639973, 100.0, 100.0, 100.0, 3.5109794571512283, 100.0, 1.9260390041493876, 100.0, 100.0, 100.0, 100.0, 100.0, 1.5339462683545018, 100.0, 1.2447964499065787, 100.0, 4.377279468532621, 1.9260860690923354, 7.925808887360455, 100.0, 100.0, 2.1987155913508154, 100.0, 100.0, 100.0, 100.0]
[100.0, 1.974673437082192, 2.4535306084801554, 1.7964080586093882, 1.6364144410767887, 2.2186140516049995, 4.3135702391394455, 1.3006531805604786, 2.6140594511250455, 100.0, 3.381433244162778, 2.0853215863816774, 8.802200826079593, 3.06177363026467, 100.0, 100.0, 1.4448492412326694, 100.0, 1.5417733930757016, 100.0, 1.9290472353308636, 2.4648400743708088, 1.5398989441639974, 1.9798296889538485, 100.0, 7.798431845445558, 1.8629256608084235, 3.952501622625471, 1.5410269483845715, 100.0]
[1.3375398635652556, 100.0, 100.0, 2.3249391619022735, 1.488431539650634, 1.9366900287180082, 1.7325798594759048, 1.3738437373481498, 100.0, 20.27404427805339, 100.0, 1.2073711082970568, 100.0, 100.0, 1.3457957032164716, 1.416752755679879, 1.3313811052790057, 7.372716245499059, 1.4848087454514183, 1.379600678932725, 1.7537995773544526, 2.649621393872951, 100.0, 1.2802113869407419, 3.378428389433419, 100.0, 1.6275489891405166, 2.167403174720876, 1.481877771970185, 2.3720077569211404]
[1.7994477585768687, 1.4112057075985862, 1.8631590571399443, 1.6445179346436174, 1.5127115688061326, 100.0, 2.0880319672159815, 2.1556316644560995, 1.9123782587265663, 1.2978445760020414, 2.4440360829877745, 2.030378780055776, 1.2530972700920309, 2.009346236743417, 1.6029918345141176, 1.3134956462807004, 1.7228213976426845, 1.7448420512757397, 1.5394643576081761, 1.2185365618972877, 1.3184472376924803, 1.2979454444388576, 100.0, 1.4072511679480195, 1.3854164762715024, 1.3524703325134146, 2.5170654290775247, 1.8762762298411975, 1.46061696737663, 100.0]
[1.2318526383023076, 100.0, 1.4444123655215142, 1.227296493465775, 2.011388092115257, 1.4035177069103473, 2.1167493481896713, 1.598101068458977, 1.2400973776011424, 1.3695541940618454, 2.5767517844499257, 1.372578419637298, 1.2120353969298283, 1.3457725291560652, 100.0, 1.3885489270292248, 2.259704973257673, 1.2982566126270958, 1.5817408573772473, 2.1235378637606863, 100.0, 1.7996498294855998, 1.3412347272034897, 1.4859062431482537, 1.214148931614389, 1.5769602346527358, 1.3831044350410462, 1.556845551618577, 1.4258728478416287, 1.4096561281255788]
[1.2179429421599888, 1.3152740212639589, 1.990224087194242, 1.7630183656587604, 1.291069610566538, 1.6623534521236605, 1.5711417341624676, 1.597811282135448, 1.3967597742737634, 1.9737152175054795, 1.7170673235160987, 5.903965875985483, 1.2146008843667493, 1.3386309481527254, 1.1780376152209406, 1.73623081402342, 1.3107273833402733, 1.9909450737658763, 1.2750227445091453, 1.3340089370114956, 1.3393149796128296, 1.6156257600570596, 1.3188895731322108, 1.3269351059916676, 1.1916450646757812, 1.5839735972770292, 1.3773283400859895, 1.2329565225599264, 1.3378484187376953, 1.1529756788269383]
[1.2351866696160383, 1.2416568557196055, 1.8860791951976916, 1.4809837421952277, 1.287139119000464, 1.4572725742197592, 1.3286278084651955, 1.6252854562372285, 1.2079423299608367, 1.2434746014694997, 1.5197964244677429, 1.1993007952896013, 1.1784579646265585, 1.534298752953697, 1.167672365629966, 1.694564917443903, 1.9434448959210284, 1.8417398772112805, 1.2668493101790284, 1.1624697537206061, 1.2787010080046413, 1.2616567831482082, 1.9485656305289143, 1.9010366179200562, 1.5088397093591823, 1.2453615497447506, 1.4203479434790693, 1.7484529331899894, 1.234879518467434, 1.2036882872787433]
[1.2977853501087597, 1.4777613878015339, 1.229330518465035, 1.33431479885629, 1.2320589470944534, 1.6151938241633856, 1.3937423838823355, 1.2790946416100313, 1.3475651847014372, 1.1819225159068816, 1.3597574603747349, 1.4151136642262856, 1.2434128461244722, 1.2700475476304007, 1.4276129248560736, 1.2388733944974684, 1.7095846980123244, 1.433096699853844, 1.7718268555181884, 1.4431073305264372, 1.3118137028823826, 1.3283457395890166, 1.3326113864391163, 1.2352620670227308, 1.2388442774112853, 1.2597812521664735, 1.3189036446818125, 2.390069032189451, 1.2933992002413421, 1.2364461834894511]
