seed: 0
C: 5
samplesizes: [50, 65, 80, 94, 109, 123, 138, 152, 167, 181, 196, 210, 225, 239, 254, 268, 283, 297, 312, 326, 341, 355, 370, 384, 399, 413, 428, 442, 457, 471, 486, 500]
ratios:
(50, 2.1065896436149854)
(50, 5.868632642345144)
(50, 3.054482835302742)
(50, 3.1651154197743256)
(50, 2.845903885877742)
(50, 2.052959230371179)
(50, 7.4138790075786165)
(50, 2.8916845871145536)
(50, 3.686329234387144)
(50, 3.1124096061928173)
(50, Inf)
(50, 2.909213734793041)
(50, 3.5529929475912545)
(50, 2.2636052647659466)
(50, Inf)
(50, 2.69625900557683)
(50, 2.549640822053168)
(50, 2.5880170497768265)
(50, 2.194391139986237)
(50, Inf)
(50, 4.714781937917139)
(50, 2.937393954540274)
(50, Inf)
(50, 2.5411517025136092)
(50, 2.1787204272340963)
(50, 2.6308705253838434)
(50, 3.6131143176691243)
(50, 2.6381699850507987)
(50, 3.7298114986472553)
(50, 2.2020450013217436)
(50, 2.287899694289221)
(50, Inf)
(65, 2.4423986547055847)
(65, 2.8084127368405776)
(65, 1.8921114889960438)
(65, 1.6200487421984238)
(65, 2.166912434152447)
(65, 1.9026950144646995)
(65, Inf)
(65, 3.3870751725393813)
(65, 1.5107671448556825)
(65, 1.73993307454275)
(65, 6.335102602392152)
(65, 2.3840894189711195)
(65, 1.581108482757624)
(65, 3.3678543916306)
(65, 1.4237916311703003)
(65, 2.032218095877258)
(65, 2.425096384831464)
(65, 2.5153477251419716)
(65, 1.997724291745739)
(65, 1.832843691911089)
(65, 2.0122242982214478)
(65, 2.540038354591516)
(65, 1.8842742556035714)
(65, 2.0426350031608136)
(65, 3.183384269598274)
(65, 2.0025619236766903)
(65, 5.735927779173241)
(65, 2.2684880556554576)
(65, 2.3274081394766473)
(65, 2.2168673715138736)
(65, 2.3455726201248623)
(65, 2.5745765077849323)
(80, 1.8360413333700578)
(80, 2.020312403612408)
(80, 5.577869261145243)
(80, 2.729647381908558)
(80, 1.9901112193808062)
(80, 1.6642913161696031)
(80, 2.7559810526805153)
(80, 1.9589465815017444)
(80, 1.9245792460938245)
(80, 1.6939840777398132)
(80, 2.212258641485496)
(80, 1.8155770685069372)
